Date Published,News Outlet,Title
2023-11-14T03:37:26Z,Al Jazeera English,Indonesian President Joko Widodo urges Biden to help end Gaza ‘atrocities’
2023-11-14T16:19:44Z,Al Jazeera English,Rain compounds desperation in war-torn Gaza
2023-11-14T16:09:33Z,Al Jazeera English,US announces third round of sanctions targeting Hamas
2023-11-14T18:58:57Z,Al Jazeera English,Why are Gaza’s hospitals under relentless Israeli attack?
2023-11-14T13:07:49Z,Al Jazeera English,US and Iran-backed groups trade fire in Syria. Will it get worse?
2023-11-14T21:13:48Z,Al Jazeera English,Yemen’s Houthis say they fired ballistic missiles towards Israel
2023-11-14T15:59:52Z,BBC News,US House to consider stopgap measure to avert shutdown
2023-11-14T08:15:17Z,Al Jazeera English,US rapper Redveil calls for Gaza ceasefire at music festival
2023-11-14T14:00:57Z,Al Jazeera English,Yanis Varoufakis on Israel-Gaza: ‘We Europeans have created this’
2023-11-14T02:19:35Z,ABC News,DHS designates March for Israel in Washington a 'Level 1' security event: Sources
2023-11-14T19:26:09Z,Al Jazeera English,Rains increase suffering of those living in makeshift tents in south Gaza
2023-11-14T16:11:25Z,Al Jazeera English,"Russia, al-Assad step up Syria bombing amid world focus on Israel-Gaza war"
2023-11-14T09:54:18Z,Al Jazeera English,Israel’s attacks on hospitals ‘should be investigated as war crimes’: HRW
2023-11-14T07:38:37Z,BBC News,Some Irish citizens could leave Gaza on Wednesday
2023-11-14T17:36:14Z,NBC News,Family of 3-year-old kidnapped by Hamas reveals harrowing details
2023-11-14T02:47:00Z,CBS News,White House warns Israel against fighting near Gaza hospitals
2023-11-14T17:49:56Z,CBS News,"With infants at risk, Biden says Gaza hospitals ""must be protected"""
2023-11-15T12:05:54Z,BBC News,What we know about Israel's raid on al-Shifa hospital
2023-11-15T06:00:01Z,BBC News,Israel Gaza: Hostages' fates haunt Israel as war intensifies
2023-11-15T12:59:28Z,BBC News,Bowen: Al-Shifa Hospital raid comes as clock ticks on war
2023-11-15T12:42:24Z,Al Jazeera English,‘From the river to the sea’ and the decolonisation of our collective future
2023-11-15T10:13:24Z,Al Jazeera English,Can the US have an honest debate about Palestine and Israel?
2023-11-15T11:35:19Z,Al Jazeera English,‘Informed solidarity’: Why thousands hit Kerala streets for Palestinians
2023-11-15T03:50:37Z,Al Jazeera English,"‘No ceasefire’: Israel supporters gather in Washington, DC, amid Gaza war"
2023-11-15T01:43:50Z,Politico,Israel says its forces have entered Gaza hospital
2023-11-15T12:16:03Z,Al Jazeera English,Belize joins diplomatic backlash against Israel over Gaza bombardment
2023-11-15T13:30:12Z,Al Jazeera English,First fuel truck since start of Israel-Hamas war enters Gaza
2023-11-15T08:39:17Z,Al Jazeera English,"Israel-Hamas war: List of key events, day 40"
2023-11-15T15:25:50Z,Al Jazeera English,South Africa says time to stop ‘crime against humanity’ in Gaza
2023-11-15T07:34:13Z,Al Jazeera English,Thousands trapped as Israeli forces raid Gaza’s al-Shifa Hospital
2023-11-15T11:09:45Z,Al Jazeera English,Israel’s raid on al-Shifa Hospital: Here’s what you should know
2023-11-15T09:01:51Z,Al Jazeera English,Canadian PM tells Israel to end ‘killing of babies’
2023-11-15T07:15:40Z,Al Jazeera English,US ‘responsible’ for Israel’s ‘massacre’ in Gaza hospital: Hamas
2023-11-15T02:51:41Z,Al Jazeera English,"Tens of thousands join rally for Israel in Washington, DC"
2023-11-15T20:02:03Z,Al Jazeera English,US ‘did not give OK’ for Israeli raid of al-Shifa hospital in Gaza
2023-11-15T00:20:14Z,Al Jazeera English,Q&A: Australian senator Mehreen Faruqi says she won’t ‘shut up’ on Gaza
2023-11-15T18:03:27Z,BBC News,Ros Atkins on... Do the rules of war protect hospitals?
2023-11-15T15:05:32Z,Al Jazeera English,Why is Gaza’s al-Shifa Hospital so important for the Israeli army?
2023-11-15T21:39:07Z,Al Jazeera English,UN Security Council adopts resolution for ‘humanitarian pauses’ in Gaza
2023-11-15T21:59:30Z,Politico,"Florida Republicans target scholarships, grants for students supporting Hamas"
2023-11-15T11:58:13Z,Al Jazeera English,Lawyers for Gaza victims file case at International Criminal Court
2023-11-15T08:24:13Z,Al Jazeera English,Analysis: Israel’s ‘war on hospitals’ vs Hamas military exaggerations
2023-11-15T10:37:29Z,Al Jazeera English,Palestinian lives matter as much as any other human life
2023-11-15T18:23:25Z,Al Jazeera English,Can Biden pressure Israel for a ceasefire in Gaza?
2023-11-15T16:30:39Z,Al Jazeera English,Gaza telecom companies warn of coming blackout
2023-11-15T18:59:56Z,Al Jazeera English,"Turkey’s Erdogan calls Israel a ‘terror state’, criticises the West"
2023-11-15T14:15:29Z,Al Jazeera English,"She lost her home, had to send her kids away, but keeps reporting on Gaza"
2023-11-15T10:10:57Z,Al Jazeera English,"As Israel’s war on Gaza rages, humanitarian crisis worsens"
2023-11-15T18:53:46Z,ABC News,"Amid tensions, Biden, Xi to discuss restoring US-China military communication"
2023-11-15T13:46:45Z,Al Jazeera English,Israel supporters gather in Washington DC amid Gaza war
2023-11-15T12:39:32Z,Al Jazeera English,‘Terror’ amid Israel’s raid on Gaza’s al-Shifa Hospital
2023-11-15T14:39:50Z,Al Jazeera English,An SOS call from Gaza
2023-11-15T15:13:37Z,Al Jazeera English,UN Special Rapporteur: Israel can’t claim ‘right of self-defence’
2023-11-15T10:49:31Z,NBC News,"Israel launches military operation inside Gaza’s Al-Shifa hospital, where hundreds are trapped"
2023-11-15T14:33:27Z,Al Jazeera English,‘Hospitals are not battlegrounds’: World reacts to Israel’s al-Shifa raid
2023-11-15T01:45:04Z,CBS News,Israeli military says it launched ground operation inside Al Shifa hospital
2023-11-15T20:21:56Z,BBC News,Layla Moran: MP confirms death of family member in Gaza
2023-11-15T21:15:18Z,NBC News,Group of Democrats urge Biden and Blinken to support a cease-fire in Gaza
2023-11-15T01:06:12Z,CBS News,Teachers confront misinformation amid Israel-Hamas war
2023-11-15T14:51:00Z,CBS News,"Israel raids Al-Shifa hospital, targeting Hamas"
2023-11-15T08:37:33Z,NBC News,Israeli troops raid Gaza’s main hospital
2023-11-15T08:59:38Z,Al Jazeera English,"China’s Xi to meet Biden: What’s the agenda, will Gaza war be discussed?"
2023-11-15T14:27:20Z,CBS News,"Israel launches ""targeted operation"" at Al-Shifa hospital in Gaza"
2023-11-16T21:56:15Z,BBC News,Israel says hostage's body found near main Gaza hospital
2023-11-16T14:38:06Z,ABC News,Demonstrators calling for Gaza ceasefire block bridge in Boston
2023-11-16T21:29:52Z,BBC News,Al-Shifa: Gaza hospital director says no water or oxygen left
2023-11-16T05:04:33Z,BBC News,How the dead are counted in Gaza
2023-11-16T21:49:31Z,ABC News,US 'still convinced' Hamas used Al-Shifa as command center as Israeli raid continues
2023-11-16T21:48:04Z,Politico,Pro-Palestinian student group in Florida sues DeSantis
2023-11-16T15:13:13Z,BBC News,Ceasefire protest at Democrats' national headquarters turns violent
2023-11-16T05:26:48Z,Politico,Israel searches for traces of Hamas in raid of key Gaza hospital
2023-11-16T17:30:06Z,Al Jazeera English,The Occupied West Bank: The Other Front
2023-11-16T13:09:36Z,Al Jazeera English,S Africa’s ruling ANC to back opposition motion to close Israeli embassy
2023-11-16T07:53:12Z,Al Jazeera English,"Israel-Hamas war: List of key events, day 41"
2023-11-16T16:23:29Z,Vice News,When You Face a Backlash For Speaking Out About Palestine
2023-11-16T14:57:33Z,BBC News,BBC goes inside Al-Shifa hospital with the Israeli army
2023-11-16T05:35:31Z,Al Jazeera English,Biden to Netanyahu: Occupying Gaza would be a ‘big mistake’
2023-11-16T13:31:09Z,Al Jazeera English,"Apartheid South Africa reached a tipping point, Israel will, too"
2023-11-16T18:15:53Z,Politico,Tensions over Israel-Hamas war threaten to engulf CA Democratic convention
2023-11-16T09:59:12Z,Al Jazeera English,Cartoons that kill: The art and imagery of genocide
2023-11-16T12:33:01Z,Al Jazeera English,2026 World Cup qualifier: Football ‘can bring joy’ to Lebanon amid Gaza war
2023-11-16T08:08:17Z,Al Jazeera English,Israel raids Gaza’s al-Shifa Hospital for second day
2023-11-16T05:44:27Z,Al Jazeera English,Western donors cut off funding to Arab groups amid Israel’s bombardment
2023-11-16T21:22:40Z,Al Jazeera English,"Gaza’s Indonesian hospital ‘out of service’, overwhelmed with wounded"
2023-11-16T15:49:57Z,Al Jazeera English,Israeli forces kill three Palestinians after alleged West Bank attack
2023-11-16T19:36:07Z,Al Jazeera English,Israel orders evacuation in parts of southern Gaza amid fears of escalation
2023-11-16T11:00:32Z,Al Jazeera English,Israel’s opposition leader calls on Netanyahu to resign over Hamas attack
2023-11-16T09:24:27Z,Al Jazeera English,‘Terrifying’: Death and despair continue in Gaza as Israeli attacks rage on
2023-11-16T10:40:43Z,Al Jazeera English,US Capitol police clash with protesters calling for Gaza war ceasefire
2023-11-16T19:56:44Z,Al Jazeera English,Critics reject Israeli claim al-Shifa Hospital used as Hamas command centre
2023-11-16T20:17:24Z,Al Jazeera English,Jordan says it won’t sign energy and water exchange deal with Israel
2023-11-16T16:16:29Z,Al Jazeera English,"German police raid Islamic centre over alleged ties to Iran, Hezbollah"
2023-11-16T14:17:41Z,Al Jazeera English,Are Israel and Hamas nearing a ‘hostage’ deal? What to know
2023-11-16T19:03:56Z,Al Jazeera English,UN Palestinian agency says ‘deliberate attempt to strangle’ Gaza operations
2023-11-16T16:52:11Z,Al Jazeera English,Cancelled or sacked over support for Palestine
2023-11-16T16:21:55Z,Al Jazeera English,Telecommunications cut off in Gaza after fuel runs out
2023-11-16T11:51:53Z,Al Jazeera English,Middle East Roundup: Is Shifa Hospital really a Hamas ops hub?
2023-11-16T09:41:44Z,Al Jazeera English,What has Israel ‘found’ in Gaza’s al-Shifa Hospital?
2023-11-16T08:27:57Z,Al Jazeera English,Dozens of UK’s Labour MPs break ranks to vote for Gaza ceasefire
2023-11-16T17:17:09Z,Vice News,Israel Wanted Ground Offensive Before Hostage Deal: Sources
2023-11-16T09:54:11Z,Al Jazeera English,"Spain’s election drama: Sanchez likely to be PM again, after Catalan deal"
2023-11-16T15:19:09Z,Al Jazeera English,Is Israel using communication blackouts in Gaza as a weapon of war?
2023-11-16T11:01:11Z,CBS News,Israel considering deal with Hamas to secure release of some hostages
2023-11-16T15:40:15Z,NBC News,Suspect arrested in death of Jewish protester who fell after clash at dueling rallies in California
2023-11-16T12:28:37Z,Associated Press,Protest outside DNC headquarters in Washington turns violent...
2023-11-16T11:57:00Z,CBS News,"Capitol Police, protesters clash during demonstration over Israel-Hamas war"
2023-11-16T01:09:00Z,CBS News,U.N. Security Council votes for humanitarian pauses in Gaza fighting
2023-11-16T04:23:16Z,ABC News,Senate passes short-term government funding bill averting shutdown
2023-11-17T13:15:23Z,BBC News,Bowen: Ceasefire demands will grow without proof of Hamas HQ at Al-Shifa
2023-11-17T10:40:47Z,BBC News,Israel finds second hostage body near Al-Shifa hospital
2023-11-17T18:41:27Z,BBC News,Israel says it will allow two trucks of fuel a day into Gaza
2023-11-17T10:06:13Z,ABC News,Father in Gaza travels over 8 miles in wheelchair to get baby's first vaccinations
2023-11-17T18:01:15Z,Vice News,Protesters Are Targeting Defense Contractors That Bragged About Profits from Gaza
2023-11-17T10:20:22Z,ABC News,'I'm afraid': War stories from children caught in the middle of the Israel-Hamas war
2023-11-17T00:36:35Z,Politico,The generational divide over Israel and Palestine is widening
2023-11-17T12:18:08Z,Al Jazeera English,"When it comes to Palestine, the Philippines is on the wrong side of history"
2023-11-17T06:52:36Z,Al Jazeera English,People across the world protest against Israel’s war on Gaza
2023-11-17T21:51:36Z,BBC News,Tanzanian student taken hostage by Hamas confirmed dead
2023-11-17T16:43:39Z,Al Jazeera English,"As Israel bombs Gaza, Ireland’s enduring support of Palestine gets stronger"
2023-11-17T23:19:10Z,Al Jazeera English,‘Pipe dream’: Why is the US pushing the Palestinian Authority to lead Gaza?
2023-11-17T07:59:11Z,Al Jazeera English,"Israel-Hamas war: List of key events, day 42"
2023-11-17T19:16:38Z,The Hill,Pro-Palestinian protesters enter FOX building...
2023-11-17T10:43:03Z,Al Jazeera English,Does Israel have the right to self-defence in Gaza?
2023-11-17T11:16:28Z,BBC News,Australia to donate part of Palestine match fee
2023-11-17T20:20:00Z,ABC News,Hate crime not ruled out in protester's death at war rally: DA
2023-11-17T13:39:49Z,Al Jazeera English,Israel’s weapons industry: Is the Gaza war its latest test lab?
2023-11-17T06:18:28Z,Al Jazeera English,Analysis: What’s Israel’s next target after Gaza’s al-Shifa Hospital?
2023-11-17T07:28:01Z,Al Jazeera English,Israel ‘not successful’ in minimising Gaza civilian casualties: Netanyahu
2023-11-17T12:03:49Z,Al Jazeera English,‘Starvation and disease’ stalk Gaza as fuel shortages block aid: Agencies
2023-11-17T01:59:08Z,Al Jazeera English,US’ Blinken urges Israel to stop settler violence in West Bank
2023-11-17T00:05:04Z,Politico,Colleges banned groups spewing antisemitism. Then new ones formed.
2023-11-17T12:16:37Z,BBC News,UPDATES...
2023-11-17T20:14:16Z,Al Jazeera English,Erdogan in tense talks in Germany as divisions over Gaza war deepen
2023-11-17T05:56:05Z,Al Jazeera English,Fact or Fiction: Israel needs fake nurses to justify killing Gaza babies
2023-11-17T18:14:08Z,Al Jazeera English,More than 20 patients die at Gaza’s al-Shifa Hospital amid Israeli raid
2023-11-17T02:51:40Z,Al Jazeera English,"Body of Hamas captive Yehudit Weiss recovered by Gaza hospital, Israel says"
2023-11-17T20:49:47Z,Al Jazeera English,"Biden and Qatar’s emir discuss Gaza hostages, humanitarian aid"
2023-11-17T19:54:02Z,Al Jazeera English,‘Minimal’ fuel to be allowed into Gaza after UN warns of starvation risk
2023-11-17T08:41:52Z,Al Jazeera English,"Israeli forces raid Jenin, surround hospitals in occupied West Bank"
2023-11-17T12:55:58Z,Al Jazeera English,Israel-Gaza war: Is Israel weaponising anti-Semitism?
2023-11-17T18:45:10Z,BBC News,Ukraine war: Marines gain riverbank foothold but front lines barely move
2023-11-17T03:46:56Z,Al Jazeera English,Man arrested over Jewish protester’s death during pro-Palestinian rally
2023-11-17T18:59:20Z,Al Jazeera English,Can the UN Security Council stop Israel’s war on Gaza?
2023-11-17T00:55:00Z,CBS News,Palestinians trying to protect West Bank land from Israelis
2023-11-17T01:00:05Z,CBS News,Palestinians say Israeli settlers are seizing West Bank homes by force
2023-11-17T16:45:50Z,ABC News,Zelenskyy warns of 'slowed down' supply of vital artillery ammunition to Ukraine
2023-11-17T09:48:01Z,Al Jazeera English,"‘We’re alive’, then dead silence: A Gaza family trapped in Israel’s war"
2023-11-17T15:02:23Z,ABC News,IBM pulls ads from Musk's X after report says they appeared next to antisemitic posts
2023-11-17T18:26:07Z,ABC News,Gun charge dropped against politician who brought weapon to Israel war protest
2023-11-17T00:42:17Z,ABC News,California man arrested for manslaughter in death of protester at Israel war rally
2023-11-17T10:00:00Z,Politico,Violent clash at DNC headquarters sparks concern over convention security
2023-11-17T17:01:14Z,Politico,White House slams Elon Musk for supporting antisemitic post
2023-11-17T19:00:39Z,Politico,NYC Council member who brought gun to rally will have charge dropped
2023-11-17T12:08:20Z,BBC News,Netanyahu: Israel 'not successful' minimising Gaza casualties but due to Hamas
2023-11-17T15:41:39Z,Vice News,"A Century-Old, Debunked Theory Is Fueling the TikTok Moral Panic"
2023-11-18T18:25:18Z,BBC News,Hundreds leave Gaza's al-Shifa hospital as many feared killed at UN shelter
2023-11-18T14:30:05Z,BBC News,Hospital evacuees among those fleeing with tanks on street
2023-11-18T15:02:14Z,BBC News,Israel orders evacuation Khan Younis in southern Gaza
2023-11-18T14:35:48Z,ABC News,"Scarce supplies, disease outbreaks threaten thousands of lives in Gaza: Experts"
2023-11-18T19:42:24Z,ABC News,US considering tactical recovery plans for hostages in Gaza
2023-11-18T12:51:03Z,Politico,"Shifa Hospital patients, staff and displaced leave the compound as Israel strikes targets in south"
2023-11-18T22:02:49Z,Al Jazeera English,"Biden writes two different letters on Gaza war, reflecting his US audience"
2023-11-18T15:07:34Z,Al Jazeera English,Is Biden’s stance on Israel out of sync with mainstream America?
2023-11-18T05:31:44Z,Al Jazeera English,‘Drowning in own blood’: Kin of Israeli victims of Hamas still want peace
2023-11-18T20:20:38Z,Politico,Biden: ‘A cease-fire is not peace’
2023-11-18T08:00:14Z,Al Jazeera English,How hospitals became ‘fair game’ in Israel’s war on Gaza
2023-11-18T08:35:52Z,Al Jazeera English,Israeli air strikes kill 28 Palestinians in southern Gaza
2023-11-18T17:08:09Z,Al Jazeera English,"Thousands rally across Iran to protest Gaza deaths, slam Israel and US"
2023-11-18T11:54:40Z,Al Jazeera English,‘A lot of discontent’: Netanyahu alone as Israel turns on wartime PM
2023-11-18T03:45:24Z,ABC News,"Feds open investigation into alleged antisemitism, Islamophobia at colleges"
2023-11-18T11:13:49Z,Al Jazeera English,Gaza’s food is running out amid Israel’s ‘war of starvation’
2023-11-18T18:34:19Z,Al Jazeera English,Is US support for Israel damaging Washington’s global standing?
2023-11-18T22:45:35Z,Al Jazeera English,"Hamas had not planned to attack music festival, Israeli report says"
2023-11-18T17:21:04Z,Al Jazeera English,"Families of Israeli captives arrive in Jerusalem, rally at PM’s office"
2023-11-18T11:49:02Z,Al Jazeera English,IMF could augment Egypt’s loan programme over effects of Gaza war
2023-11-18T16:00:11Z,Al Jazeera English,Wounded Palestinian children evacuated from Gaza to UAE
2023-11-18T15:27:08Z,Politico,"Former Trump adviser O’Brien slams Biden for attacks on U.S. troops in Syria, Iraq"
2023-11-18T07:16:29Z,Al Jazeera English,"‘Scream to the world, stop genocide’: Indonesian medics rally for Gaza"
2023-11-18T10:39:03Z,Al Jazeera English,Israel agrees to allow ‘minimal’ two trucks of fuel a day into Gaza
2023-11-18T21:00:13Z,Al Jazeera English,No end to Palestinian suffering with no end to Israel’s war on Gaza
2023-11-18T21:37:39Z,BBC News,March reaches Jerusalem calling for release of Israeli hostages
2023-11-18T12:11:20Z,Al Jazeera English,Israeli forces strike al-Fakhoura School in northern Gaza
2023-11-18T17:06:02Z,BBC News,Gaza protesters force Cardiff museum to shut front doors
2023-11-18T06:30:05Z,Al Jazeera English,What’s the impact of the war on Gaza on the Palestinian economy?
2023-11-18T02:04:53Z,NBC News,Biden tells two different stories about the Israel-Hamas war in letters to Americans
2023-11-18T06:37:26Z,Al Jazeera English,Israel gives Gaza’s al-Shifa Hospital one hour to evacuate: Doctor
2023-11-18T05:02:22Z,CNN,Israel-Hamas war rages as outcry grows over Gaza crisis
2023-11-17T01:30:00Z,BBC News,Heart and Soul: Israel – Gaza: Can interfaith work prevail?
2023-11-17T17:21:49Z,CBS News,Israeli troops say proof of Hamas base at Gaza hospital yet to come
2023-11-17T17:02:02Z,CBS News,Inside Al-Shifa hospital with Israeli forces
2023-11-17T17:01:00Z,CBS News,U.N. says it's unable to deliver aid to Gaza due to lack of fuel
2023-11-17T18:22:03Z,BBC News,Biden facing growing internal dissent over Israel's Gaza campaign
2023-11-18T14:12:18Z,CBS News,"Patients, staff and displaced people leave Al-Shifa Hospital in Gaza"
2023-11-18T16:25:36Z,CNN,Hate crimes surge...
2023-11-19T14:10:26Z,BBC News,Inside West Bank district under harsh Israeli lockdown since Hamas attack
2023-11-19T18:19:53Z,BBC News,Yemen's Houthi rebels hijack cargo ship in Red Sea
2023-11-19T11:28:42Z,Al Jazeera English,"When it comes to the Israeli-led ‘war on terror’, follow the money"
2023-11-19T19:34:51Z,Politico,"Yemen’s Houthi rebels hijack Israeli-linked ship in Red Sea, take 25 crew members hostage"
2023-11-19T20:29:27Z,Al Jazeera English,Could Israel’s war on Gaza provoke regional instability?
2023-11-19T18:19:16Z,Al Jazeera English,‘Saw death in every colour’: Palestinians fleeing north Gaza recount horror
2023-11-19T15:23:26Z,Politico,Washington Post back down from earlier story on Hamas hostage deal
2023-11-19T15:53:36Z,Al Jazeera English,Iran unveils upgraded hypersonic missile as Khamenei touts Israel ‘failure’
2023-11-19T17:28:48Z,Al Jazeera English,"Yemen’s Houthi rebels seize cargo ship in Red Sea, Israel blames Iran"
2023-11-19T14:15:57Z,Politico,"‘Closer than we have been’ to reaching a deal on hostages in Gaza, official says"
2023-11-19T17:03:18Z,Al Jazeera English,Israel’s slaughter of Palestinian children must end
2023-11-19T21:47:55Z,Al Jazeera English,Israeli army says it found a 55-metre tunnel under Gaza’s al-Shifa Hospital
2023-11-19T12:49:44Z,Al Jazeera English,‘Boycott Israel’ breathes new life into 100-year-old Egyptian soda brand
2023-11-19T01:59:00Z,CBS News,Hundreds of Palestinians flee Al-Shifa hospital
2023-11-19T07:59:05Z,Al Jazeera English,"‘Horrifying’: Dozens reported killed in Israeli attacks on camps, schools"
2023-11-19T19:02:29Z,Politico,California Democratic Party chair vows consequences for pro-Palestinian protesters
2023-11-19T07:30:49Z,Al Jazeera English,‘Giving up is not an option’: Volunteer doctors at Al-Aqsa Martyrs Hospital
2023-11-19T18:14:00Z,CBS News,Negotiations for hostage release are ongoing as Israel appears to be expanding offensive
2023-11-19T19:53:40Z,Al Jazeera English,When will Israeli army explain inconsistencies in al-Shifa Hospital videos?
2023-11-19T14:00:00Z,NBC News,Poll: Biden’s standing hits new lows amid Israel-Hamas war
2023-11-19T03:33:51Z,Politico,Pro-ceasefire protests take over building at California Democratic convention
2023-11-19T18:27:59Z,CBS News,"Cease-fire is ""the only way forward"" in Israel-Hamas war, Jordanian ambassador says"
2023-11-19T09:22:57Z,NBC News,LIVE BLOG
2023-11-19T12:57:02Z,Al Jazeera English,Babies evacuated from al-Shifa and transferred to southern Gaza
2023-11-19T16:21:45Z,BBC News,Israel hopeful of Hamas deal to release hostages in 'coming days'
2023-11-19T20:30:52Z,ABC News,French performers lead a silent Paris march for peace between Israelis and Palestinians
2023-11-19T05:03:52Z,CNN,Israel-Hamas war rages as outcry grows over Gaza crisis
2023-11-19T12:22:36Z,BBC News,"Israel-Gaza: Protests against MPs cross a line, says Rachel Reeves"
2023-11-19T15:29:19Z,Politico,Illinois governor blasts Trump over ‘vermin’ rhetoric
2023-11-19T07:48:36Z,BBC News,Belfast-born man set for reunion after kids flee Gaza
2023-11-19T11:36:11Z,BBC News,'I don't support the intimidation of MPs' - Rachel Reeves on Gaza
2023-11-19T17:23:00Z,CBS News,"Transcript: House Intelligence Committee chair Rep. Mike Turner on ""Face the Nation,"" Nov. 19, 2023"
2023-11-18T09:19:29Z,BBC News,'My children cry everyday for mum trapped in Gaza'
2023-11-19T20:50:03Z,CBS News,Negotiators near deal with Hamas to release hostages
2023-11-19T14:07:16Z,Al Jazeera English,Two journalists killed by Israeli bombing on Bureij refugee camp
2023-11-19T13:39:35Z,CBS News,"Transcript: Deputy National Security Adviser Jon Finer on ""Face the Nation,"" Nov. 19, 2023"
2023-11-18T19:40:15Z,The Jerusalem Post,"Jordan FM: Arab troops won’t enter Gaza, we won’t be seen as the enemy"
2023-11-19T15:19:17Z,The Jerusalem Post,"UK's Jeremy Corbyn: IDF, Hamas are both terror groups"
2023-11-19T19:00:18Z,BBC News,UK doctor relieved to be home after Gaza plight
2023-11-18T07:02:51Z,Al Jazeera English,"Letter to my baby: In Gaza, I’m sorry I dreamt of a better future"
2023-11-19T21:29:06Z,BBC News,Evacuated premature babies arrive at Gaza hospital
2023-11-19T17:26:00Z,CBS News,"Transcript: Sen. Chris Van Hollen, Democrat of Maryland, on ""Face the Nation,"" Nov. 19, 2023"
2023-11-19T16:59:39Z,NBC News,Inside Shin Bet’s interrogation of 50 Hamas fighters
2023-11-18T07:34:58Z,ABC News,Jordan's foreign minister offers blistering criticism of Israel as its war on Hamas rages on
2023-11-19T19:11:56Z,CBS News,"Full transcript of ""Face the Nation,"" Nov. 19, 2023"
2023-11-19T00:47:06Z,The Jerusalem Post,Ten things Iran thinks it achieved on Oct. 7 - analysis
2023-11-19T11:18:23Z,The Jerusalem Post,Qatari PM: ‘Good progress’ in last few days on Gaza hostage deal
2023-11-18T15:13:07Z,CBS News,Hundreds evacuate Al-Shifa Hospital in Gaza
2023-11-20T22:42:29Z,BBC News,US says Israel hostage deal 'closer than ever'
2023-11-20T04:41:36Z,BBC News,Japan condemns Yemen's Houthi rebels hijack of cargo ship in Red Sea
2023-11-20T05:49:11Z,ABC News,Israel-Gaza live updates: IDF says it exposed Hamas tunnel under Shifa Hospital
2023-11-20T14:39:11Z,Al Jazeera English,"Israel, Gaza, and the mass production of myths for mass media"
2023-11-20T22:23:22Z,ABC News,Biden believes deal is close to free hostages in Gaza
2023-11-20T12:45:44Z,Al Jazeera English,Russian diplomacy leverages Israel-Hamas war for moral high ground
2023-11-20T15:20:27Z,Al Jazeera English,"In Brazil’s favelas, activists find common ground with Palestinians in Gaza"
2023-11-20T11:09:22Z,Al Jazeera English,"Why does Israel target Palestinian hospitals? Psyops, say analysts"
2023-11-20T15:47:22Z,Al Jazeera English,Israel targets Gaza’s Indonesian Hospital: Here is what’s to know
2023-11-20T08:25:42Z,Al Jazeera English,China-Middle East summit told ‘Israel seeks to end Palestinians’ presence’
2023-11-20T15:43:49Z,Al Jazeera English,‘All of them’
2023-11-20T09:54:47Z,Al Jazeera English,UK Labour’s failure to call for a Gaza ceasefire is not surprising
2023-11-20T23:51:55Z,Politico,Sasse dismisses Florida Republican’s claim that UF professor compared Israel to Nazi Germany
2023-11-20T15:38:30Z,Al Jazeera English,Families of Gaza captives reject talk of death penalty for Hamas detainees
2023-11-20T08:28:48Z,Al Jazeera English,"Israel-Hamas war: List of key events, day 45"
2023-11-20T11:43:37Z,Associated Press,Houthi rebels hijack ship in Red Sea...
2023-11-20T03:24:09Z,Al Jazeera English,Qatar PM says only ‘minor’ challenges to Israel-Hamas captive deal
2023-11-20T16:33:56Z,Al Jazeera English,What Israel’s video of ‘Hamas tunnel’ under al-Shifa tells us
2023-11-20T04:12:49Z,Al Jazeera English,Macron tells Netanyahu ‘too many civilian losses’ in Gaza bombardment
2023-11-20T09:58:18Z,Al Jazeera English,Japan seeking talks with Houthi hijackers of Red Sea vessel
2023-11-20T17:02:34Z,Al Jazeera English,Dozens of premature babies evacuated from Gaza to Egypt
2023-11-20T10:14:35Z,Al Jazeera English,Israeli tanks besiege Gaza’s Indonesian Hospital
2023-11-20T20:38:36Z,Al Jazeera English,What’s the impact of the Houthis hijacking a ship in the Red Sea?
2023-11-20T14:10:52Z,Al Jazeera English,Palestinian and Israeli Fears
2023-11-20T11:43:37Z,BBC News,UPDATES...
2023-11-20T21:11:31Z,Al Jazeera English,“A genocidal war” Surgeon says Israel strategically destroying Gaza health
2023-11-20T16:37:22Z,Al Jazeera English,Analysis: Can the US and Israel stop the Houthis from seizing more ships?
2023-11-20T15:03:08Z,BBC News,Dad of missing girl talks of 'worst nightmare'
2023-11-20T22:47:32Z,BBC News,MSPs to back Israel-Gaza ceasefire in Holyrood vote
2023-11-20T09:18:46Z,Al Jazeera English,"The keffiyeh, olive branch, watermelon and other Palestinian symbols"
2023-11-20T13:28:07Z,CBS News,Babies from Gaza make it to Egypt as 2nd hospital reportedly encircled
2023-11-20T16:43:46Z,BBC News,Israeli tanks surround north Gaza's Indonesian Hospital
2023-11-20T13:49:03Z,Politico,US defense secretary meets with Zelenskyy in Kyiv to show steadfast support for Ukraine
2023-11-20T19:45:18Z,BBC News,First minister Humza Yousaf's mother in-law describes Gaza 'nightmare'
2023-11-20T18:29:10Z,CBS News,"Senior Hamas leader says hostage deal is close, blames U.S. for Gaza devastation"
2023-11-20T20:45:23Z,BBC News,BBC assesses footage of hostages and tunnels released by Israel
2023-11-20T16:23:00Z,CBS News,IDF claims video shows Hamas tunnel at Al-Shifa hospital; premature babies evacuated to Egypt
2023-11-20T14:58:14Z,CBS News,The latest on the Israel-Hamas war as negotiators continue hostage talks
2023-11-20T20:16:32Z,Al Jazeera English,Premature babies from Gaza arrive in Egypt
